,target_com,depth,target_per,総収益,投資金額,出現数,購買予測数,利益率,購買的中率,的中数,number_i
11574,24.0,5.0,141.0,31020.0,26200.0,55.0,262.0,118.39694656488548,6.106870229007633,16.0,90.0
11575,24.0,5.0,142.0,33630.0,26200.0,55.0,262.0,128.35877862595422,6.870229007633588,18.0,91.0
11576,24.0,5.0,143.0,24290.0,20600.0,55.0,206.0,117.9126213592233,5.825242718446603,12.0,92.0
11673,24.0,6.0,141.0,43890.0,36200.0,55.0,362.0,121.24309392265194,5.801104972375691,21.0,90.0
11675,24.0,6.0,143.0,35970.0,30700.0,55.0,307.0,117.16612377850159,5.537459283387622,17.0,92.0
11676,24.0,6.0,144.0,38880.0,29800.0,55.0,298.0,130.46979865771812,6.375838926174498,19.0,93.0
11677,24.0,6.0,145.0,38880.0,31100.0,55.0,311.0,125.016077170418,6.109324758842443,19.0,94.0
11678,24.0,6.0,146.0,35120.0,28900.0,55.0,289.0,121.52249134948096,6.228373702422145,18.0,95.0
11679,24.0,6.0,147.0,38880.0,27800.0,55.0,278.0,139.8561151079137,6.83453237410072,19.0,96.0
11774,24.0,7.0,143.0,43890.0,38900.0,55.0,389.0,112.82776349614394,5.398457583547557,21.0,92.0
11775,24.0,7.0,144.0,44100.0,37800.0,55.0,378.0,116.66666666666669,5.5555555555555545,21.0,93.0
11776,24.0,7.0,145.0,48850.0,38100.0,55.0,381.0,128.2152230971129,5.511811023622046,21.0,94.0
11777,24.0,7.0,146.0,38880.0,33500.0,55.0,335.0,116.05970149253729,5.6716417910447765,19.0,95.0
11778,24.0,7.0,147.0,41250.0,36000.0,55.0,360.0,114.58333333333331,5.5555555555555545,20.0,96.0
11876,24.0,8.0,146.0,53860.0,41400.0,55.0,414.0,130.09661835748793,5.5555555555555545,23.0,95.0
11877,24.0,8.0,147.0,50290.0,42300.0,55.0,423.0,118.88888888888887,5.200945626477541,22.0,96.0
11944,25.0,4.0,115.0,97340.0,79200.0,37.0,792.0,122.90404040404042,2.398989898989899,19.0,64.0
11945,25.0,4.0,116.0,89450.0,76700.0,37.0,767.0,116.6232073011734,2.346805736636245,18.0,65.0
11946,25.0,4.0,117.0,84620.0,67500.0,37.0,675.0,125.36296296296295,2.3703703703703702,16.0,66.0
11947,25.0,4.0,118.0,85310.0,66500.0,37.0,665.0,128.28571428571428,2.4060150375939853,16.0,67.0
11948,25.0,4.0,119.0,82650.0,61500.0,37.0,615.0,134.39024390243904,2.4390243902439024,15.0,68.0
11949,25.0,4.0,120.0,87280.0,58300.0,37.0,583.0,149.70840480274444,2.9159519725557463,17.0,69.0
11950,25.0,4.0,121.0,85310.0,59600.0,37.0,596.0,143.13758389261747,2.684563758389262,16.0,70.0
11951,25.0,4.0,122.0,77170.0,51600.0,37.0,516.0,149.5542635658915,2.713178294573644,14.0,71.0
11952,25.0,4.0,123.0,73070.0,47600.0,37.0,476.0,153.50840336134453,2.9411764705882346,14.0,72.0
11953,25.0,4.0,124.0,72870.0,44900.0,37.0,449.0,162.29398663697106,2.89532293986637,13.0,73.0
11954,25.0,4.0,125.0,69480.0,40900.0,37.0,409.0,169.87775061124694,2.9339853300733503,12.0,74.0
11955,25.0,4.0,126.0,72870.0,40600.0,37.0,406.0,179.48275862068962,3.2019704433497536,13.0,75.0
11956,25.0,4.0,127.0,73780.0,40200.0,37.0,402.0,183.53233830845767,3.2338308457711435,13.0,76.0
11957,25.0,4.0,128.0,69480.0,38300.0,37.0,383.0,181.40992167101828,3.133159268929504,12.0,77.0
11958,25.0,4.0,129.0,67020.0,35700.0,37.0,357.0,187.73109243697482,3.361344537815126,12.0,78.0
11959,25.0,4.0,130.0,60930.0,34500.0,37.0,345.0,176.6086956521739,2.898550724637681,10.0,79.0
11960,25.0,4.0,131.0,64190.0,32800.0,37.0,328.0,195.70121951219508,2.7439024390243905,9.0,80.0
11961,25.0,4.0,132.0,68200.0,33800.0,37.0,338.0,201.7751479289941,3.5502958579881656,12.0,81.0
11962,25.0,4.0,133.0,59540.0,31100.0,37.0,311.0,191.44694533762055,2.893890675241157,9.0,82.0
11963,25.0,4.0,134.0,66160.0,32000.0,37.0,320.0,206.75,3.125,10.0,83.0
11964,25.0,4.0,135.0,59540.0,28800.0,37.0,288.0,206.73611111111111,3.125,9.0,84.0
11965,25.0,4.0,136.0,57430.0,26300.0,37.0,263.0,218.36501901140687,3.041825095057034,8.0,85.0
11966,25.0,4.0,137.0,57430.0,23900.0,37.0,239.0,240.29288702928866,3.3472803347280333,8.0,86.0
11967,25.0,4.0,138.0,57430.0,25500.0,37.0,255.0,225.21568627450972,3.1372549019607843,8.0,87.0
11968,25.0,4.0,139.0,57430.0,25900.0,37.0,259.0,221.7374517374517,3.088803088803089,8.0,88.0
11969,25.0,4.0,140.0,57430.0,23600.0,37.0,236.0,243.34745762711862,3.3898305084745757,8.0,89.0
11970,25.0,4.0,141.0,47520.0,20300.0,37.0,203.0,234.0886699507389,3.4482758620689653,7.0,90.0
11971,25.0,4.0,142.0,44160.0,18300.0,37.0,183.0,241.31147540983608,3.278688524590164,6.0,91.0
11972,25.0,4.0,143.0,44160.0,16400.0,37.0,164.0,269.26829268292687,3.658536585365853,6.0,92.0
11973,25.0,4.0,144.0,54070.0,21000.0,37.0,210.0,257.4761904761905,3.333333333333333,7.0,93.0
12045,25.0,5.0,117.0,89450.0,79100.0,37.0,791.0,113.08470290771177,2.275600505689001,18.0,66.0
12047,25.0,5.0,119.0,98670.0,78000.0,37.0,780.0,126.5,2.307692307692308,18.0,68.0
12048,25.0,5.0,120.0,87280.0,71000.0,37.0,710.0,122.92957746478874,2.3943661971830985,17.0,69.0
12049,25.0,5.0,121.0,87280.0,71600.0,37.0,716.0,121.89944134078213,2.3743016759776534,17.0,70.0
12050,25.0,5.0,122.0,79830.0,61000.0,37.0,610.0,130.86885245901638,2.459016393442623,15.0,71.0
12051,25.0,5.0,123.0,87280.0,59100.0,37.0,591.0,147.6818950930626,2.8764805414551606,17.0,72.0
12052,25.0,5.0,124.0,85310.0,56800.0,37.0,568.0,150.193661971831,2.8169014084507045,16.0,73.0
12053,25.0,5.0,125.0,87280.0,53200.0,37.0,532.0,164.06015037593986,3.195488721804511,17.0,74.0
12054,25.0,5.0,126.0,87280.0,52200.0,37.0,522.0,167.2030651340996,3.2567049808429123,17.0,75.0
12055,25.0,5.0,127.0,81800.0,51100.0,37.0,511.0,160.07827788649706,3.131115459882583,16.0,76.0
12056,25.0,5.0,128.0,84620.0,48600.0,37.0,486.0,174.11522633744858,3.2921810699588483,16.0,77.0
12057,25.0,5.0,129.0,79260.0,46800.0,37.0,468.0,169.3589743589744,2.9914529914529915,14.0,78.0
12058,25.0,5.0,130.0,79590.0,48700.0,37.0,487.0,163.42915811088298,3.0800821355236137,15.0,79.0
12059,25.0,5.0,131.0,79590.0,44100.0,37.0,441.0,180.47619047619045,3.4013605442176877,15.0,80.0
12060,25.0,5.0,132.0,78350.0,44300.0,37.0,443.0,176.86230248306995,3.160270880361174,14.0,81.0
12061,25.0,5.0,133.0,74470.0,41900.0,37.0,419.0,177.7326968973747,3.3412887828162283,14.0,82.0
12062,25.0,5.0,134.0,68270.0,42200.0,37.0,422.0,161.77725118483409,2.6066350710900474,11.0,83.0
12063,25.0,5.0,135.0,59540.0,38400.0,37.0,384.0,155.05208333333334,2.34375,9.0,84.0
12064,25.0,5.0,136.0,69660.0,34600.0,37.0,346.0,201.3294797687861,3.4682080924855487,12.0,85.0
12065,25.0,5.0,137.0,68620.0,33700.0,37.0,337.0,203.62017804154306,3.560830860534125,12.0,86.0
12066,25.0,5.0,138.0,61330.0,36800.0,37.0,368.0,166.6576086956522,2.717391304347826,10.0,87.0
12067,25.0,5.0,139.0,59540.0,32500.0,37.0,325.0,183.2,2.769230769230769,9.0,88.0
12068,25.0,5.0,140.0,67690.0,33300.0,37.0,333.0,203.2732732732733,3.303303303303303,11.0,89.0
12069,25.0,5.0,141.0,59220.0,28200.0,37.0,282.0,210.0,3.191489361702128,9.0,90.0
12070,25.0,5.0,142.0,59540.0,27300.0,37.0,273.0,218.09523809523807,3.296703296703297,9.0,91.0
12071,25.0,5.0,143.0,54070.0,26800.0,37.0,268.0,201.7537313432836,2.6119402985074625,7.0,92.0
12072,25.0,5.0,144.0,59540.0,30000.0,37.0,300.0,198.46666666666667,3.0,9.0,93.0
12073,25.0,5.0,145.0,59540.0,25500.0,37.0,255.0,233.49019607843135,3.5294117647058822,9.0,94.0
12074,25.0,5.0,146.0,56180.0,23200.0,37.0,232.0,242.1551724137931,3.4482758620689653,8.0,95.0
12075,25.0,5.0,147.0,54070.0,21000.0,37.0,210.0,257.4761904761905,3.333333333333333,7.0,96.0
12149,25.0,6.0,122.0,79830.0,72100.0,37.0,721.0,110.72122052704576,2.0804438280166435,15.0,71.0
12150,25.0,6.0,123.0,87280.0,66300.0,37.0,663.0,131.6440422322775,2.564102564102564,17.0,72.0
12151,25.0,6.0,124.0,85310.0,64900.0,37.0,649.0,131.4483821263482,2.465331278890601,16.0,73.0
12152,25.0,6.0,125.0,87280.0,62600.0,37.0,626.0,139.42492012779553,2.7156549520766773,17.0,74.0
12153,25.0,6.0,126.0,87280.0,60400.0,37.0,604.0,144.50331125827816,2.8145695364238406,17.0,75.0
12154,25.0,6.0,127.0,87280.0,61300.0,37.0,613.0,142.38172920065253,2.7732463295269167,17.0,76.0
12155,25.0,6.0,128.0,87280.0,57700.0,37.0,577.0,151.26516464471402,2.9462738301559788,17.0,77.0
12156,25.0,6.0,129.0,83890.0,56500.0,37.0,565.0,148.47787610619469,2.8318584070796464,16.0,78.0
12157,25.0,6.0,130.0,83890.0,57300.0,37.0,573.0,146.40488656195464,2.7923211169284468,16.0,79.0
12158,25.0,6.0,131.0,77130.0,47700.0,37.0,477.0,161.69811320754718,3.1446540880503147,15.0,80.0
12159,25.0,6.0,132.0,84620.0,52900.0,37.0,529.0,159.96219281663514,3.0245746691871456,16.0,81.0
12160,25.0,6.0,133.0,87280.0,52700.0,37.0,527.0,165.61669829222012,3.2258064516129035,17.0,82.0
12161,25.0,6.0,134.0,82980.0,53800.0,37.0,538.0,154.23791821561338,2.9739776951672865,16.0,83.0
12162,25.0,6.0,135.0,82650.0,46300.0,37.0,463.0,178.5097192224622,3.2397408207343417,15.0,84.0
12163,25.0,6.0,136.0,79440.0,43100.0,37.0,431.0,184.31554524361945,3.2482598607888633,14.0,85.0
12164,25.0,6.0,137.0,73780.0,41400.0,37.0,414.0,178.21256038647343,3.1400966183574885,13.0,86.0
12165,25.0,6.0,138.0,76930.0,44400.0,37.0,444.0,173.26576576576576,3.153153153153153,14.0,87.0
12166,25.0,6.0,139.0,75750.0,40300.0,37.0,403.0,187.9652605459057,3.4739454094292808,14.0,88.0
12167,25.0,6.0,140.0,69480.0,38800.0,37.0,388.0,179.0721649484536,3.0927835051546397,12.0,89.0
12168,25.0,6.0,141.0,69480.0,36300.0,37.0,363.0,191.40495867768595,3.3057851239669422,12.0,90.0
12169,25.0,6.0,142.0,66300.0,32400.0,37.0,324.0,204.6296296296296,3.08641975308642,10.0,91.0
12170,25.0,6.0,143.0,61330.0,33200.0,37.0,332.0,184.7289156626506,3.0120481927710845,10.0,92.0
12171,25.0,6.0,144.0,59540.0,33600.0,37.0,336.0,177.2023809523809,2.6785714285714284,9.0,93.0
12172,25.0,6.0,145.0,56180.0,32100.0,37.0,321.0,175.01557632398757,2.4922118380062304,8.0,94.0
12173,25.0,6.0,146.0,56180.0,29100.0,37.0,291.0,193.05841924398624,2.7491408934707904,8.0,95.0
12174,25.0,6.0,147.0,54070.0,26100.0,37.0,261.0,207.16475095785444,2.681992337164751,7.0,96.0
12245,25.0,7.0,119.0,106860.0,88100.0,37.0,881.0,121.29398410896708,2.1566401816118046,19.0,68.0
12246,25.0,7.0,120.0,95170.0,85600.0,37.0,856.0,111.17990654205609,2.102803738317757,18.0,69.0
12247,25.0,7.0,121.0,97640.0,85900.0,37.0,859.0,113.66705471478464,2.2118742724097795,19.0,70.0
12248,25.0,7.0,122.0,89450.0,79600.0,37.0,796.0,112.37437185929649,2.261306532663317,18.0,71.0
12249,25.0,7.0,123.0,87280.0,73300.0,37.0,733.0,119.07230559345156,2.319236016371077,17.0,72.0
12250,25.0,7.0,124.0,96700.0,75100.0,37.0,751.0,128.76165113182424,2.2636484687083893,17.0,73.0
12251,25.0,7.0,125.0,87280.0,68700.0,37.0,687.0,127.04512372634643,2.4745269286754,17.0,74.0
12252,25.0,7.0,126.0,87280.0,70400.0,37.0,704.0,123.97727272727272,2.414772727272727,17.0,75.0
12253,25.0,7.0,127.0,87280.0,66900.0,37.0,669.0,130.46337817638266,2.5411061285500747,17.0,76.0
12254,25.0,7.0,128.0,87280.0,63900.0,37.0,639.0,136.5884194053208,2.660406885758998,17.0,77.0
12255,25.0,7.0,129.0,87280.0,62600.0,37.0,626.0,139.42492012779553,2.7156549520766773,17.0,78.0
12256,25.0,7.0,130.0,83890.0,61900.0,37.0,619.0,135.52504038772213,2.5848142164781907,16.0,79.0
12257,25.0,7.0,131.0,87280.0,58400.0,37.0,584.0,149.45205479452056,2.910958904109589,17.0,80.0
12258,25.0,7.0,132.0,87280.0,59400.0,37.0,594.0,146.9360269360269,2.8619528619528616,17.0,81.0
12259,25.0,7.0,133.0,87280.0,57300.0,37.0,573.0,152.32111692844674,2.9668411867364752,17.0,82.0
12260,25.0,7.0,134.0,82980.0,61700.0,37.0,617.0,134.48946515397085,2.593192868719611,16.0,83.0
12261,25.0,7.0,135.0,81230.0,52900.0,37.0,529.0,153.55387523629489,2.8355387523629485,15.0,84.0
12262,25.0,7.0,136.0,84620.0,51000.0,37.0,510.0,165.92156862745097,3.1372549019607843,16.0,85.0
12263,25.0,7.0,137.0,77170.0,47800.0,37.0,478.0,161.44351464435147,2.928870292887029,14.0,86.0
12264,25.0,7.0,138.0,84620.0,52500.0,37.0,525.0,161.18095238095242,3.0476190476190474,16.0,87.0
12265,25.0,7.0,139.0,83890.0,48700.0,37.0,487.0,172.25872689938402,3.2854209445585223,16.0,88.0
12266,25.0,7.0,140.0,84620.0,45800.0,37.0,458.0,184.75982532751087,3.4934497816593884,16.0,89.0
12267,25.0,7.0,141.0,77170.0,43500.0,37.0,435.0,177.40229885057468,3.218390804597701,14.0,90.0
12268,25.0,7.0,142.0,67200.0,37900.0,37.0,379.0,177.30870712401054,3.16622691292876,12.0,91.0
12269,25.0,7.0,143.0,67020.0,38600.0,37.0,386.0,173.6269430051814,3.1088082901554404,12.0,92.0
12270,25.0,7.0,144.0,67020.0,40300.0,37.0,403.0,166.30272952853596,2.977667493796526,12.0,93.0
12271,25.0,7.0,145.0,62720.0,36300.0,37.0,363.0,172.78236914600552,3.0303030303030303,11.0,94.0
12272,25.0,7.0,146.0,62720.0,33800.0,37.0,338.0,185.5621301775148,3.2544378698224854,11.0,95.0
12273,25.0,7.0,147.0,60930.0,31900.0,37.0,319.0,191.00313479623824,3.1347962382445136,10.0,96.0
12344,25.0,8.0,119.0,109980.0,91800.0,37.0,918.0,119.80392156862743,2.178649237472767,20.0,68.0
12345,25.0,8.0,120.0,109030.0,93600.0,37.0,936.0,116.48504273504274,2.1367521367521367,20.0,69.0
12346,25.0,8.0,121.0,100840.0,90800.0,37.0,908.0,111.05726872246694,2.092511013215859,19.0,70.0
12347,25.0,8.0,122.0,109030.0,85700.0,37.0,857.0,127.22287047841309,2.3337222870478413,20.0,71.0
12348,25.0,8.0,123.0,98590.0,80800.0,37.0,808.0,122.01732673267328,2.351485148514852,19.0,72.0
12349,25.0,8.0,124.0,107060.0,85300.0,37.0,853.0,125.50996483001173,2.2274325908558037,19.0,73.0
12350,25.0,8.0,125.0,87280.0,77000.0,37.0,770.0,113.35064935064936,2.207792207792208,17.0,74.0
12351,25.0,8.0,126.0,87280.0,74500.0,37.0,745.0,117.15436241610738,2.2818791946308723,17.0,75.0
12352,25.0,8.0,127.0,87280.0,72200.0,37.0,722.0,120.88642659279778,2.3545706371191137,17.0,76.0
12353,25.0,8.0,128.0,87280.0,69600.0,37.0,696.0,125.40229885057472,2.4425287356321843,17.0,77.0
12354,25.0,8.0,129.0,87280.0,69500.0,37.0,695.0,125.58273381294964,2.446043165467626,17.0,78.0
12355,25.0,8.0,130.0,87280.0,65700.0,37.0,657.0,132.8462709284627,2.5875190258751903,17.0,79.0
12356,25.0,8.0,131.0,87280.0,65500.0,37.0,655.0,133.25190839694656,2.595419847328244,17.0,80.0
12357,25.0,8.0,132.0,90400.0,67500.0,37.0,675.0,133.92592592592592,2.666666666666667,18.0,81.0
12358,25.0,8.0,133.0,87280.0,64500.0,37.0,645.0,135.31782945736438,2.6356589147286815,17.0,82.0
12359,25.0,8.0,134.0,89450.0,67600.0,37.0,676.0,132.32248520710058,2.6627218934911245,18.0,83.0
12360,25.0,8.0,135.0,84620.0,55900.0,37.0,559.0,151.37745974955274,2.8622540250447233,16.0,84.0
12361,25.0,8.0,136.0,84620.0,54400.0,37.0,544.0,155.55147058823528,2.9411764705882346,16.0,85.0
12362,25.0,8.0,137.0,82650.0,53000.0,37.0,530.0,155.9433962264151,2.8301886792452837,15.0,86.0
12363,25.0,8.0,138.0,87280.0,56900.0,37.0,569.0,153.39191564147626,2.987697715289982,17.0,87.0
12364,25.0,8.0,139.0,83890.0,53400.0,37.0,534.0,157.09737827715358,2.9962546816479403,16.0,88.0
12365,25.0,8.0,140.0,84620.0,50900.0,37.0,509.0,166.2475442043222,3.1434184675834973,16.0,89.0
12366,25.0,8.0,141.0,87280.0,51800.0,37.0,518.0,168.49420849420852,3.281853281853281,17.0,90.0
12367,25.0,8.0,142.0,75750.0,44800.0,37.0,448.0,169.08482142857142,3.125,14.0,91.0
12368,25.0,8.0,143.0,73780.0,43200.0,37.0,432.0,170.78703703703704,3.0092592592592586,13.0,92.0
12369,25.0,8.0,144.0,73780.0,44000.0,37.0,440.0,167.6818181818182,2.9545454545454546,13.0,93.0
12370,25.0,8.0,145.0,72500.0,39700.0,37.0,397.0,182.61964735516372,3.2745591939546603,13.0,94.0
12371,25.0,8.0,146.0,67020.0,38300.0,37.0,383.0,174.98694516971284,3.133159268929504,12.0,95.0
12372,25.0,8.0,147.0,67020.0,37200.0,37.0,372.0,180.16129032258064,3.2258064516129035,12.0,96.0
12467,26.0,4.0,143.0,30490.0,21900.0,26.0,219.0,139.22374429223746,3.6529680365296797,8.0,92.0
12468,26.0,4.0,144.0,29110.0,18600.0,26.0,186.0,156.50537634408605,3.7634408602150535,7.0,93.0
12469,26.0,4.0,145.0,30490.0,21100.0,26.0,211.0,144.50236966824644,3.791469194312796,8.0,94.0
12470,26.0,4.0,146.0,29110.0,18800.0,26.0,188.0,154.8404255319149,3.723404255319149,7.0,95.0
12471,26.0,4.0,147.0,29110.0,18400.0,26.0,184.0,158.20652173913044,3.804347826086957,7.0,96.0
12910,27.0,4.0,91.0,211770.0,183000.0,31.0,1830.0,115.72131147540985,1.3661202185792352,25.0,40.0
12911,27.0,4.0,92.0,211770.0,171400.0,31.0,1714.0,123.55309218203034,1.4585764294049008,25.0,41.0
12912,27.0,4.0,93.0,211770.0,177600.0,31.0,1776.0,119.23986486486488,1.4076576576576576,25.0,42.0
12913,27.0,4.0,94.0,211770.0,157700.0,31.0,1577.0,134.28662016487002,1.5852885225110969,25.0,43.0
12914,27.0,4.0,95.0,204990.0,159400.0,31.0,1594.0,128.60100376411543,1.4429109159347553,23.0,44.0
12915,27.0,4.0,96.0,167170.0,146800.0,31.0,1468.0,113.87602179836512,1.5667574931880108,23.0,45.0
12916,27.0,4.0,97.0,163250.0,147100.0,31.0,1471.0,110.97892590074778,1.495581237253569,22.0,46.0
12918,27.0,4.0,99.0,147630.0,127500.0,31.0,1275.0,115.78823529411764,1.647058823529412,21.0,48.0
12919,27.0,4.0,100.0,151550.0,121900.0,31.0,1219.0,124.32321575061528,1.8047579983593112,22.0,49.0
13011,27.0,5.0,93.0,207850.0,162500.0,31.0,1625.0,127.9076923076923,1.4769230769230768,24.0,42.0
13012,27.0,5.0,94.0,211770.0,153100.0,31.0,1531.0,138.32135858915743,1.6329196603527107,25.0,43.0
13013,27.0,5.0,95.0,166110.0,147500.0,31.0,1475.0,112.61694915254236,1.5593220338983051,23.0,44.0
13014,27.0,5.0,96.0,163250.0,143600.0,31.0,1436.0,113.68384401114209,1.532033426183844,22.0,45.0
13016,27.0,5.0,98.0,151550.0,133200.0,31.0,1332.0,113.77627627627626,1.6516516516516515,22.0,47.0
13017,27.0,5.0,99.0,151550.0,130400.0,31.0,1304.0,116.21932515337423,1.6871165644171784,22.0,48.0
13018,27.0,5.0,100.0,151550.0,124400.0,31.0,1244.0,121.82475884244371,1.7684887459807077,22.0,49.0
13112,27.0,6.0,95.0,170030.0,140100.0,31.0,1401.0,121.36331192005709,1.7130620985010707,24.0,44.0
13113,27.0,6.0,96.0,166110.0,138100.0,31.0,1381.0,120.2824040550326,1.6654598117306298,23.0,45.0
13114,27.0,6.0,97.0,167170.0,133000.0,31.0,1330.0,125.69172932330828,1.7293233082706767,23.0,46.0
13115,27.0,6.0,98.0,151550.0,135300.0,31.0,1353.0,112.01034737620104,1.6260162601626018,22.0,47.0
13116,27.0,6.0,99.0,150490.0,129700.0,31.0,1297.0,116.02929838087894,1.6962220508866617,22.0,48.0
13117,27.0,6.0,100.0,151550.0,123800.0,31.0,1238.0,122.4151857835218,1.777059773828756,22.0,49.0
13210,27.0,7.0,94.0,211770.0,145000.0,31.0,1450.0,146.04827586206898,1.7241379310344829,25.0,43.0
13211,27.0,7.0,95.0,170030.0,136400.0,31.0,1364.0,124.65542521994136,1.7595307917888563,24.0,44.0
13212,27.0,7.0,96.0,170030.0,137900.0,31.0,1379.0,123.2994923857868,1.7403915881073242,24.0,45.0
13213,27.0,7.0,97.0,166110.0,131200.0,31.0,1312.0,126.60823170731709,1.753048780487805,23.0,46.0
13298,27.0,8.0,83.0,211770.0,189100.0,31.0,1891.0,111.98836594394501,1.3220518244315178,25.0,32.0
13308,27.0,8.0,93.0,163250.0,146100.0,31.0,1461.0,111.73853524982887,1.5058179329226558,22.0,42.0
13460,28.0,4.0,146.0,39550.0,32600.0,21.0,326.0,121.319018404908,3.6809815950920246,12.0,95.0
13461,28.0,4.0,147.0,36570.0,30900.0,21.0,309.0,118.34951456310681,3.559870550161812,11.0,96.0
